Reconstruct, Original, Codec, BPP, MS-SSIM (PyTorch), MS-SSIM (IQA), PSNR_Y, PSNR_U, PSNR_V, VIF, FSIM, NLPD, IW-SSIM, VMAF, PSNR_HVS, MAC/pxl, DecGPU, DecCPU, EncGPU, EncCPU
HiDNA_00001_1192x832_24bit_sRGB_001.png, 00001_1192x832.png, HiDNA, -1, 0.9986596703529358, 0.9986301064491272, 42.97931718058876, 44.28941314913099, 44.87347726217917, 0.8670307397842407, 0.9991702437400818, 0.04534229636192322, 0.9988375306129456, 95.859078, 40.88756119340022, None, None, None, None, None
HiDNA_00001_1192x832_24bit_sRGB_002.png, 00001_1192x832.png, HiDNA, -1, 0.9977697134017944, 0.997717559337616, 41.33878824408641, 43.69468791976489, 44.594411149215915, 0.8230294585227966, 0.9985445737838745, 0.05684608221054077, 0.9980357885360718, 94.926203, 39.170727448042925, None, None, None, None, None
HiDNA_00001_1192x832_24bit_sRGB_003.png, 00001_1192x832.png, HiDNA, -1, 0.997214674949646, 0.997168242931366, 40.42830701282164, 43.145454899986355, 44.27428626121044, 0.7896540760993958, 0.9980780482292175, 0.062780000269413, 0.9974303841590881, 94.518355, 38.50376387251447, None, None, None, None, None
HiDNA_00001_1192x832_24bit_sRGB_004.png, 00001_1192x832.png, HiDNA, -1, 0.9968894124031067, 0.9968221783638, 39.78464081811994, 42.85442630163786, 44.14291645202668, 0.7759172320365906, 0.9977396726608276, 0.0674000233411789, 0.997056782245636, 93.845339, 37.71865243715483, None, None, None, None, None
HiDNA_00001_1192x832_24bit_sRGB_005.png, 00001_1192x832.png, HiDNA, -1, 0.9957458972930908, 0.9956531524658203, 37.9960481744979, 41.75027661418632, 43.319521743223575, 0.7248117923736572, 0.996604323387146, 0.08099178224802017, 0.9955776929855347, 92.13766, 35.90488192433987, None, None, None, None, None
HiDNA_00001_1192x832_24bit_sRGB_006.png, 00001_1192x832.png, HiDNA, -1, 0.9947564005851746, 0.9946306347846985, 36.73793992125223, 40.98874413506845, 42.85114765049652, 0.6893184781074524, 0.9954054951667786, 0.09170349687337875, 0.9943166375160217, 90.449194, 34.56625406827111, None, None, None, None, None
HiDNA_00001_1192x832_24bit_sRGB_007.png, 00001_1192x832.png, HiDNA, -1, 0.9945621490478516, 0.9944453239440918, 36.472228620414405, 40.77775971002022, 42.63330334210502, 0.6806378960609436, 0.995231568813324, 0.09322988986968994, 0.9939301609992981, 90.191997, 34.31689073582331, None, None, None, None, None
HiDNA_00002_853x945_24bit_sRGB_001.png, 00002_853x945.png, HiDNA, -1, 0.9970685839653015, 0.9968129992485046, 44.4895814854726, 51.22691253616482, 50.46053565125212, 0.8203708529472351, 0.9987210631370544, 0.053475070744752884, 0.9962713718414307, 93.294829, 41.95247549250163, None, None, None, None, None
HiDNA_00002_853x945_24bit_sRGB_002.png, 00002_853x945.png, HiDNA, -1, 0.9963880777359009, 0.9961692690849304, 43.51142407349791, 51.0060535536435, 50.014182645378696, 0.7842603325843811, 0.9985125660896301, 0.05873820185661316, 0.9954203367233276, 93.253212, 41.2507089554495, None, None, None, None, None
HiDNA_00002_853x945_24bit_sRGB_003.png, 00002_853x945.png, HiDNA, -1, 0.9942094087600708, 0.9939547181129456, 40.38943605327347, 49.58081095892913, 48.43103299297198, 0.70194011926651, 0.9975917339324951, 0.07559005171060562, 0.9920855164527893, 90.019458, 38.78900387087519, None, None, None, None, None
HiDNA_00002_853x945_24bit_sRGB_004.png, 00002_853x945.png, HiDNA, -1, 0.9938023090362549, 0.9935760498046875, 40.25437955231759, 49.47317767210555, 48.54585193827767, 0.6931555271148682, 0.9973526000976562, 0.07829679548740387, 0.9913153052330017, 89.698701, 38.58192761753634, None, None, None, None, None
HiDNA_00002_853x945_24bit_sRGB_005.png, 00002_853x945.png, HiDNA, -1, 0.9929914474487305, 0.9928315877914429, 40.01925251018953, 49.44637749823066, 48.35007345065592, 0.6750255823135376, 0.9967836737632751, 0.08201352506875992, 0.9899234175682068, 88.567569, 38.07051121084967, None, None, None, None, None
HiDNA_00002_853x945_24bit_sRGB_006.png, 00002_853x945.png, HiDNA, -1, 0.9922664165496826, 0.9920032620429993, 39.73830198413689, 49.42667839622057, 48.25345905743032, 0.6643209457397461, 0.9964324235916138, 0.08551251143217087, 0.9887582063674927, 88.679874, 37.67633672441378, None, None, None, None, None
HiDNA_00002_853x945_24bit_sRGB_007.png, 00002_853x945.png, HiDNA, -1, 0.984186053276062, 0.9837143421173096, 37.65891610848205, 48.24922038751525, 47.3883951565825, 0.5646424293518066, 0.9927117824554443, 0.1158536970615387, 0.9750364422798157, 84.938605, 34.575314914818186, None, None, None, None, None
HiDNA_00003_945x840_24bit_sRGB_001.png, 00003_945x840.png, HiDNA, -1, 0.9979400038719177, 0.9978557825088501, 46.112054635668585, 49.803871623459216, 50.79543705765129, 0.8337979912757874, 0.999106764793396, 0.04373486712574959, 0.9975242018699646, 95.9542, 43.78063642396606, None, None, None, None, None
HiDNA_00003_945x840_24bit_sRGB_002.png, 00003_945x840.png, HiDNA, -1, 0.9971950650215149, 0.9970898628234863, 44.65998538184607, 48.73163444583084, 49.887776932073, 0.7880387902259827, 0.99855637550354, 0.051818445324897766, 0.9960677623748779, 95.064221, 42.11833882839291, None, None, None, None, None
HiDNA_00003_945x840_24bit_sRGB_003.png, 00003_945x840.png, HiDNA, -1, 0.9967978000640869, 0.9967048168182373, 43.966258134301455, 48.34259342831178, 49.79141891664779, 0.7616605758666992, 0.9982368350028992, 0.055398713797330856, 0.9952576160430908, 94.058583, 41.418619917496564, None, None, None, None, None
