name , value
HiDNA_00001_1192x832_24bit_sRGB_001.png , 1.6994304981930821
HiDNA_00001_1192x832_24bit_sRGB_002.png , 1.3089063306659783
HiDNA_00001_1192x832_24bit_sRGB_003.png , 1.0777983027878162
HiDNA_00001_1192x832_24bit_sRGB_004.png , 1.034541171915333
HiDNA_00001_1192x832_24bit_sRGB_005.png , 0.8255154556014456
HiDNA_00001_1192x832_24bit_sRGB_006.png , 0.7048189855446567
HiDNA_00001_1192x832_24bit_sRGB_007.png , 0.7553360544656685
HiDNA_00002_853x945_24bit_sRGB_001.png , 0.838869350006513
HiDNA_00002_853x945_24bit_sRGB_002.png , 0.6646941699696682
HiDNA_00002_853x945_24bit_sRGB_003.png , 0.40938610692420774
HiDNA_00002_853x945_24bit_sRGB_004.png , 0.37254135730102905
HiDNA_00002_853x945_24bit_sRGB_005.png , 0.33755745361841494
HiDNA_00002_853x945_24bit_sRGB_006.png , 0.3133664563910754
HiDNA_00002_853x945_24bit_sRGB_007.png , 0.16524311952213477
HiDNA_00003_945x840_24bit_sRGB_001.png , 0.8148148148148148
HiDNA_00003_945x840_24bit_sRGB_002.png , 0.6247165532879818
HiDNA_00003_945x840_24bit_sRGB_003.png , 0.5249433106575964
HiDNA_00003_945x840_24bit_sRGB_004.png , 0.3276643990929705
HiDNA_00003_945x840_24bit_sRGB_006.png , 0.17573696145124718
HiDNA_00003_945x840_24bit_sRGB_007.png , 0.1636432350718065
HiDNA_00004_2000x2496_24bit_sRGB_005.png , 0.32127403846153846
HiDNA_00004_2000x2496_24bit_sRGB_006.png , 0.33984375
HiDNA_00004_2000x2496_24bit_sRGB_007.png , 0.3057091346153846
HiDNA_00005_560x888_24bit_sRGB_001.png , 1.3784990347490347
HiDNA_00005_560x888_24bit_sRGB_002.png , 1.0720318532818534
HiDNA_00005_560x888_24bit_sRGB_003.png , 0.9531853281853282
HiDNA_00005_560x888_24bit_sRGB_004.png , 0.6913610038610039
HiDNA_00005_560x888_24bit_sRGB_005.png , 0.4597007722007722
HiDNA_00005_560x888_24bit_sRGB_006.png , 0.3390444015444015
HiDNA_00005_560x888_24bit_sRGB_007.png , 0.24734555984555984
HiDNA_00006_2048x1536_24bit_sRGB_001.png , 1.4393806457519531
HiDNA_00006_2048x1536_24bit_sRGB_002.png , 0.6320953369140625
HiDNA_00006_2048x1536_24bit_sRGB_003.png , 0.5399703979492188
HiDNA_00006_2048x1536_24bit_sRGB_006.png , 0.2982139587402344
HiDNA_00006_2048x1536_24bit_sRGB_007.png , 0.2773284912109375
HiDNA_00007_1600x1200_24bit_sRGB_001.png , 0.8871875
HiDNA_00007_1600x1200_24bit_sRGB_002.png , 0.80125
HiDNA_00007_1600x1200_24bit_sRGB_003.png , 0.620625
HiDNA_00007_1600x1200_24bit_sRGB_004.png , 0.53515625
HiDNA_00007_1600x1200_24bit_sRGB_005.png , 0.47375
HiDNA_00007_1600x1200_24bit_sRGB_006.png , 0.399375
HiDNA_00007_1600x1200_24bit_sRGB_007.png , 0.31078125
HiDNA_00008_1430x1834_24bit_sRGB_001.png , 2.339492568500202
HiDNA_00008_1430x1834_24bit_sRGB_002.png , 1.5091397152465855
HiDNA_00008_1430x1834_24bit_sRGB_003.png , 1.0821239828873417
HiDNA_00008_1430x1834_24bit_sRGB_004.png , 0.8102203140371079
HiDNA_00008_1430x1834_24bit_sRGB_005.png , 0.7508522012338806
HiDNA_00008_1430x1834_24bit_sRGB_007.png , 0.39567302926081555
HiDNA_00009_2048x1536_24bit_sRGB_001.png , 1.7626762390136719
HiDNA_00009_2048x1536_24bit_sRGB_002.png , 0.7332801818847656
HiDNA_00009_2048x1536_24bit_sRGB_003.png , 0.606536865234375
HiDNA_00009_2048x1536_24bit_sRGB_004.png , 0.55694580078125
HiDNA_00009_2048x1536_24bit_sRGB_005.png , 0.4794120788574219
HiDNA_00009_2048x1536_24bit_sRGB_006.png , 0.4559516906738281
HiDNA_00010_2592x1946_24bit_sRGB_005.png , 0.43542546914849073
