Reconstruct, Original, Codec, BPP, MS-SSIM (PyTorch), MS-SSIM (IQA), PSNR_Y, PSNR_U, PSNR_V, VIF, FSIM, NLPD, IW-SSIM, VMAF, PSNR_HVS, MAC/pxl, DecGPU, DecCPU, EncGPU, EncCPU
HiDNA_00001_1192x832_24bit_sRGB_001.png, 00001_1192x832.png, HiDNA, -1, 0.9987159371376038, 0.998685896396637, 43.03194396613691, 44.336487713662706, 44.95928648600756, 0.8671101927757263, 0.9992555379867554, 0.04395472630858421, 0.9989502429962158, 96.187275, 40.97927638236455, None, None, None, None, None
HiDNA_00001_1192x832_24bit_sRGB_002.png, 00001_1192x832.png, HiDNA, -1, 0.9977629780769348, 0.9977204203605652, 41.54598909836032, 43.71189371879957, 44.567573897963754, 0.8235318660736084, 0.99867844581604, 0.05635571479797363, 0.998037576675415, 94.979167, 39.47327483069482, None, None, None, None, None
HiDNA_00001_1192x832_24bit_sRGB_003.png, 00001_1192x832.png, HiDNA, -1, 0.997078537940979, 0.9970180988311768, 40.21046252097042, 43.08459852329149, 44.20017790497238, 0.7871787548065186, 0.9979390501976013, 0.06505236774682999, 0.9972516298294067, 94.359522, 38.071109915070025, None, None, None, None, None
HiDNA_00001_1192x832_24bit_sRGB_004.png, 00001_1192x832.png, HiDNA, -1, 0.9968971014022827, 0.9968382120132446, 39.86642952074888, 42.80974282351973, 44.09390884046867, 0.7765153646469116, 0.9977303147315979, 0.06686168164014816, 0.9970449209213257, 94.249482, 37.902414979029125, None, None, None, None, None
HiDNA_00001_1192x832_24bit_sRGB_005.png, 00001_1192x832.png, HiDNA, -1, 0.9957509636878967, 0.9956566691398621, 38.02671465337707, 41.785720090487686, 43.38359227325084, 0.726945161819458, 0.9963772296905518, 0.08113185316324234, 0.9955551028251648, 92.240652, 35.87947327044191, None, None, None, None, None
HiDNA_00001_1192x832_24bit_sRGB_006.png, 00001_1192x832.png, HiDNA, -1, 0.994918167591095, 0.9948104619979858, 36.80490695859102, 41.01388500990662, 42.7509265040366, 0.6905842423439026, 0.9958269596099854, 0.08986857533454895, 0.9943804740905762, 90.877984, 34.71711581508278, None, None, None, None, None
HiDNA_00001_1192x832_24bit_sRGB_007.png, 00001_1192x832.png, HiDNA, -1, 0.9947278499603271, 0.9946007132530212, 36.578043122253604, 40.8112274796569, 42.74088845682385, 0.6860148310661316, 0.9957531094551086, 0.09178949147462845, 0.9942648410797119, 91.16454, 34.60507657561488, None, None, None, None, None
HiDNA_00002_853x945_24bit_sRGB_001.png, 00002_853x945.png, HiDNA, -1, 0.9971488118171692, 0.9969761371612549, 44.654596349058934, 51.04700853024019, 50.089202953159806, 0.8223141431808472, 0.9987866282463074, 0.05316541716456413, 0.996357262134552, 93.540148, 42.19241116357776, None, None, None, None, None
HiDNA_00002_853x945_24bit_sRGB_002.png, 00002_853x945.png, HiDNA, -1, 0.9963253140449524, 0.9961361885070801, 43.52979378697262, 50.72191458156392, 49.954852340316215, 0.7837238907814026, 0.9984548091888428, 0.059316638857126236, 0.9953156113624573, 93.25142, 41.24174052289841, None, None, None, None, None
HiDNA_00002_853x945_24bit_sRGB_003.png, 00002_853x945.png, HiDNA, -1, 0.994441568851471, 0.9942885041236877, 40.56974808819425, 49.636559531298936, 48.51114021882458, 0.7046095728874207, 0.997746467590332, 0.07422748953104019, 0.9924733638763428, 90.272596, 39.1113656267777, None, None, None, None, None
HiDNA_00002_853x945_24bit_sRGB_004.png, 00002_853x945.png, HiDNA, -1, 0.9937810301780701, 0.9935817718505859, 40.26767173404848, 49.704755672508945, 48.588543953319835, 0.6913045048713684, 0.9973350167274475, 0.07801562547683716, 0.9912445545196533, 89.854587, 38.647417159430375, None, None, None, None, None
HiDNA_00002_853x945_24bit_sRGB_005.png, 00002_853x945.png, HiDNA, -1, 0.993033766746521, 0.9928148984909058, 40.04267379453518, 49.5491360243588, 48.37338457829707, 0.6774330139160156, 0.996894896030426, 0.08152936398983002, 0.990024983882904, 89.281384, 38.13617933932332, None, None, None, None, None
HiDNA_00002_853x945_24bit_sRGB_006.png, 00002_853x945.png, HiDNA, -1, 0.9921302795410156, 0.9918626546859741, 39.56529020517972, 49.36897806518145, 48.3560081589363, 0.6580912470817566, 0.9963632225990295, 0.08663678914308548, 0.9887802004814148, 88.099903, 37.58436304888206, None, None, None, None, None
HiDNA_00002_853x945_24bit_sRGB_007.png, 00002_853x945.png, HiDNA, -1, 0.9843471050262451, 0.9840473532676697, 37.76354648225718, 48.40109339988716, 47.488793196480216, 0.5654101967811584, 0.9927868843078613, 0.11503314971923828, 0.9753386974334717, 84.844094, 34.71229532612092, None, None, None, None, None
HiDNA_00003_945x840_24bit_sRGB_001.png, 00003_945x840.png, HiDNA, -1, 0.9979173541069031, 0.9978318810462952, 45.89519461508204, 49.77983839864835, 50.840093553035075, 0.8321719169616699, 0.9990959167480469, 0.04396028444170952, 0.9974591732025146, 95.220856, 43.43924161536012, None, None, None, None, None
