Reconstruct, Original, Codec, BPP, MS-SSIM (PyTorch), MS-SSIM (IQA), PSNR_Y, PSNR_U, PSNR_V, VIF, FSIM, NLPD, IW-SSIM, VMAF, PSNR_HVS, MAC/pxl, DecGPU, DecCPU, EncGPU, EncCPU
HiDNA_00003_945x840_24bit_sRGB_003.png, 00003_945x840.png, HiDNA, -1, 0.9968453049659729, 0.9967635869979858, 43.990763361064374, 48.405810611259184, 49.78978782044493, 0.7629433870315552, 0.9983147382736206, 0.054568853229284286, 0.9953837394714355, 94.043146, 41.483355072640656, None, None, None, None, None
HiDNA_00003_945x840_24bit_sRGB_004.png, 00003_945x840.png, HiDNA, -1, 0.9947654008865356, 0.9946500062942505, 41.49438083867898, 46.320706378971416, 48.53219383925416, 0.6769101619720459, 0.9965450763702393, 0.07224490493535995, 0.9906882047653198, 91.688716, 39.046864859752645, None, None, None, None, None
HiDNA_00003_945x840_24bit_sRGB_005.png, 00003_945x840.png, HiDNA, -1, 0.9922475814819336, 0.9920738339424133, 37.76498298277964, 44.72937488357722, 46.91212844088268, 0.5952720642089844, 0.9949916005134583, 0.09257397800683975, 0.984138548374176, 85.795128, 36.270937480103726, None, None, None, None, None
HiDNA_00003_945x840_24bit_sRGB_006.png, 00003_945x840.png, HiDNA, -1, 0.9912981390953064, 0.9911060929298401, 37.47648636027304, 44.42790471413089, 46.804254731017664, 0.5812012553215027, 0.9939520359039307, 0.09734053164720535, 0.9817361831665039, 84.715187, 35.69669037860715, None, None, None, None, None
HiDNA_00003_945x840_24bit_sRGB_007.png, 00003_945x840.png, HiDNA, -1, 0.9905198812484741, 0.9902865886688232, 37.16885654034857, 44.23916756062901, 46.656969236982825, 0.5680456161499023, 0.993156373500824, 0.10139918327331543, 0.9796029329299927, 84.021931, 35.262558005872776, None, None, None, None, None
HiDNA_00004_2000x2496_24bit_sRGB_001.png, 00004_2000x2496.png, HiDNA, -1, 0.9922877550125122, 0.9920231699943542, 39.48219751857728, 44.71118750047971, 44.25762001324222, 0.6465511322021484, 0.999184250831604, 0.08822495490312576, 0.9892873167991638, 90.720164, 36.942959300304366, None, None, None, None, None
HiDNA_00004_2000x2496_24bit_sRGB_002.png, 00004_2000x2496.png, HiDNA, -1, 0.9917178750038147, 0.9914474487304688, 39.155849193063986, 44.238769691756325, 43.765517635961274, 0.6350206136703491, 0.9991300106048584, 0.09157716482877731, 0.9884013533592224, 91.462696, 36.53598914913196, None, None, None, None, None
No_rec_for_00004_2000x2496.png_RATE003, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
No_rec_for_00004_2000x2496.png_RATE004, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
No_rec_for_00004_2000x2496.png_RATE005, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
HiDNA_00004_2000x2496_24bit_sRGB_006.png, 00004_2000x2496.png, HiDNA, -1, 0.9844123125076294, 0.9838635921478271, 34.5524236098355, 41.22197832219131, 40.11745999063773, 0.47675129771232605, 0.9976844787597656, 0.1369643658399582, 0.974517822265625, 83.771361, 32.754400579618576, None, None, None, None, None
HiDNA_00004_2000x2496_24bit_sRGB_007.png, 00004_2000x2496.png, HiDNA, -1, 0.9830166101455688, 0.9823532104492188, 34.19492095423417, 41.196184742237676, 40.087000641371944, 0.46182242035865784, 0.9973864555358887, 0.14347508549690247, 0.9712348580360413, 82.973812, 32.35269028085711, None, None, None, None, None
HiDNA_00005_560x888_24bit_sRGB_001.png, 00005_560x888.png, HiDNA, -1, 0.9973911046981812, 0.9973533153533936, 43.22644338258526, 49.09524237292733, 49.60811030035168, 0.8266873359680176, 0.9979695081710815, 0.05732870101928711, 0.9971722364425659, 95.185958, 41.53738085487725, None, None, None, None, None
HiDNA_00005_560x888_24bit_sRGB_002.png, 00005_560x888.png, HiDNA, -1, 0.9955442547798157, 0.9954923391342163, 40.9223081667443, 47.92203299273844, 48.503470921269205, 0.757196843624115, 0.9963201284408569, 0.0751471146941185, 0.9949219226837158, 93.973889, 39.36956178757661, None, None, None, None, None
HiDNA_00005_560x888_24bit_sRGB_003.png, 00005_560x888.png, HiDNA, -1, 0.9946361184120178, 0.9945805668830872, 40.11903955499995, 47.61233930411305, 47.95984389205537, 0.7269101142883301, 0.995516836643219, 0.08205220103263855, 0.9937766790390015, 93.00044, 38.653732112887575, None, None, None, None, None
HiDNA_00005_560x888_24bit_sRGB_004.png, 00005_560x888.png, HiDNA, -1, 0.9919284582138062, 0.9918405413627625, 38.15214203298519, 46.49822806006141, 46.11964957590912, 0.6542336344718933, 0.9931715726852417, 0.1014925166964531, 0.9901663661003113, 90.505663, 36.62040456292202, None, None, None, None, None
HiDNA_00005_560x888_24bit_sRGB_005.png, 00005_560x888.png, HiDNA, -1, 0.9870910048484802, 0.9869754314422607, 35.62655508594249, 44.54061728643726, 45.04501367449575, 0.5690751671791077, 0.9885334968566895, 0.12956532835960388, 0.9826594591140747, 86.440148, 34.08847798088381, None, None, None, None, None
HiDNA_00005_560x888_24bit_sRGB_006.png, 00005_560x888.png, HiDNA, -1, 0.9832100868225098, 0.9830560684204102, 33.82228191384621, 43.63042497268043, 44.67552137289637, 0.5167011618614197, 0.9856294989585876, 0.14963053166866302, 0.9766335487365723, 82.065646, 32.62973972659582, None, None, None, None, None
HiDNA_00005_560x888_24bit_sRGB_007.png, 00005_560x888.png, HiDNA, -1, 0.9782565236091614, 0.9780129194259644, 32.325179583105125, 42.64692507937639, 43.084412691721596, 0.47404518723487854, 0.9810683131217957, 0.17043091356754303, 0.9686538577079773, 77.380862, 31.000296551459748, None, None, None, None, None
HiDNA_00006_2048x1536_24bit_sRGB_001.png, 00006_2048x1536.png, HiDNA, -1, 0.998332679271698, 0.9980542063713074, 45.25033590007026, 49.913865574676926, 49.57268725385967, 0.8973294496536255, 0.9994731545448303, 0.045175064355134964, 0.9950941801071167, 96.209002, 41.81866122361153, None, None, None, None, None
No_rec_for_00006_2048x1536.png_RATE002, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
No_rec_for_00006_2048x1536.png_RATE003, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
No_rec_for_00006_2048x1536.png_RATE004, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
HiDNA_00006_2048x1536_24bit_sRGB_005.png, 00006_2048x1536.png, HiDNA, -1, 0.993499219417572, 0.9932012557983398, 37.24762477086553, 45.8095763736913, 45.53751013004357, 0.6492030024528503, 0.9984919428825378, 0.09528975933790207, 0.9890141487121582, 89.518985, 35.16083455577092, None, None, None, None, None
HiDNA_00006_2048x1536_24bit_sRGB_006.png, 00006_2048x1536.png, HiDNA, -1, 0.9900356531143188, 0.9896646738052368, 35.836724709482105, 45.31571245540258, 45.06068941845085, 0.5935177206993103, 0.9974378347396851, 0.11438450962305069, 0.9847628474235535, 86.065643, 33.16950827992588, None, None, None, None, None
No_rec_for_00006_2048x1536.png_RATE007, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
HiDNA_00007_1600x1200_24bit_sRGB_001.png, 00007_1600x1200.png, HiDNA, -1, 0.9975179433822632, 0.9971261024475098, 43.882988743566, 47.030732227834015, 46.94972117080576, 0.8242431879043579, 0.9993172287940979, 0.05172833800315857, 0.9970842003822327, 95.209408, 40.962990644401515, None, None, None, None, None
HiDNA_00007_1600x1200_24bit_sRGB_002.png, 00007_1600x1200.png, HiDNA, -1, 0.9972544312477112, 0.9969484210014343, 43.60490223190884, 47.105344244923465, 46.78874741763007, 0.80899578332901, 0.9993400573730469, 0.053863707929849625, 0.9968286752700806, 95.13788, 40.83077281169735, None, None, None, None, None
HiDNA_00007_1600x1200_24bit_sRGB_003.png, 00007_1600x1200.png, HiDNA, -1, 0.9960808753967285, 0.9957420229911804, 42.23423879467463, 46.411002975486994, 46.04387845790208, 0.762230396270752, 0.9990627765655518, 0.06354480236768723, 0.9952561855316162, 94.227643, 39.44250147952384, None, None, None, None, None
HiDNA_00007_1600x1200_24bit_sRGB_004.png, 00007_1600x1200.png, HiDNA, -1, 0.9951074719429016, 0.9946313500404358, 41.22409264366162, 45.80671550345875, 45.33409043267092, 0.7304497361183167, 0.9987911581993103, 0.07032991200685501, 0.9938905239105225, 93.493254, 38.3514478271389, None, None, None, None, None
HiDNA_00007_1600x1200_24bit_sRGB_005.png, 00007_1600x1200.png, HiDNA, -1, 0.9942576885223389, 0.9936912059783936, 40.5467241305555, 45.373272205068176, 44.847356012013776, 0.7079023718833923, 0.998573362827301, 0.07582781463861465, 0.9928004741668701, 92.562526, 37.68676568879792, None, None, None, None, None
HiDNA_00007_1600x1200_24bit_sRGB_006.png, 00007_1600x1200.png, HiDNA, -1, 0.9926484227180481, 0.9920752644538879, 39.465056628920884, 44.70787674458551, 43.96482570379773, 0.6702686548233032, 0.9979866147041321, 0.0857061967253685, 0.9905214309692383, 91.537492, 36.46443052701562, None, None, None, None, None
HiDNA_00007_1600x1200_24bit_sRGB_007.png, 00007_1600x1200.png, HiDNA, -1, 0.9894401431083679, 0.9886729717254639, 37.81594246462833, 43.47316419039225, 42.43083972347599, 0.613041877746582, 0.9968258142471313, 0.10175570845603943, 0.9859243035316467, 88.4827, 34.647003913275725, None, None, None, None, None
HiDNA_00008_1430x1834_24bit_sRGB_001.png, 00008_1430x1834.png, HiDNA, -1, 0.9990308880805969, 0.9989753365516663, 46.544278984995124, 48.54587742195562, 50.75341919939102, 0.9175723195075989, 0.9998328685760498, 0.03241011127829552, 0.9989323616027832, 95.572279, 43.479638658301354, None, None, None, None, None
HiDNA_00008_1430x1834_24bit_sRGB_002.png, 00008_1430x1834.png, HiDNA, -1, 0.9964131116867065, 0.9962738156318665, 42.65212691830975, 46.85908079450502, 48.5754689384644, 0.8066086173057556, 0.9993321895599365, 0.06043155491352081, 0.9959036111831665, 94.413921, 40.10525624281195, None, None, None, None, None
HiDNA_00008_1430x1834_24bit_sRGB_003.png, 00008_1430x1834.png, HiDNA, -1, 0.9947296977043152, 0.9945861101150513, 40.29858989519401, 46.327299827503154, 47.34652471606877, 0.7267804145812988, 0.9993435740470886, 0.0748991146683693, 0.9942494034767151, 94.648835, 38.57224905223963, None, None, None, None, None
HiDNA_00008_1430x1834_24bit_sRGB_004.png, 00008_1430x1834.png, HiDNA, -1, 0.9919552803039551, 0.9917693734169006, 38.53063665283388, 45.79661247957571, 45.35217543021329, 0.660489022731781, 0.998867392539978, 0.0919528678059578, 0.9908740520477295, 91.998023, 36.61545946610411, None, None, None, None, None
HiDNA_00008_1430x1834_24bit_sRGB_005.png, 00008_1430x1834.png, HiDNA, -1, 0.9908925294876099, 0.9906331300735474, 38.05293117266738, 45.5569024394339, 44.515340064572854, 0.6433208584785461, 0.998597264289856, 0.09855568408966064, 0.9894696474075317, 91.207328, 36.09489499705897, None, None, None, None, None
No_rec_for_00008_1430x1834.png_RATE006, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
No_rec_for_00008_1430x1834.png_RATE007, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
HiDNA_00009_2048x1536_24bit_sRGB_001.png, 00009_2048x1536.png, HiDNA, -1, 0.998993456363678, 0.9988558292388916, 49.11971074360353, 54.3468357461388, 55.09766393080155, 0.9297614693641663, 0.9997836351394653, 0.02956697903573513, 0.9986374974250793, 95.423915, 45.95482973675761, None, None, None, None, None
HiDNA_00009_2048x1536_24bit_sRGB_002.png, 00009_2048x1536.png, HiDNA, -1, 0.9965860247612, 0.9964537024497986, 41.039670623004916, 50.18268609263848, 53.15432212228652, 0.6733973622322083, 0.9996146559715271, 0.06395652145147324, 0.995073139667511, 90.123246, 41.012699856711315, None, None, None, None, None
HiDNA_00009_2048x1536_24bit_sRGB_003.png, 00009_2048x1536.png, HiDNA, -1, 0.9957681894302368, 0.9956249594688416, 40.853872610161915, 50.136847883541364, 53.02454930788227, 0.6552411913871765, 0.9995157718658447, 0.06807378679513931, 0.9941908121109009, 89.527154, 40.48901203085717, None, None, None, None, None
HiDNA_00009_2048x1536_24bit_sRGB_004.png, 00009_2048x1536.png, HiDNA, -1, 0.9950898885726929, 0.9949079155921936, 40.58472002960774, 50.056224829975314, 53.10421095006663, 0.6398313045501709, 0.9993947744369507, 0.07215181738138199, 0.9931786060333252, 88.750101, 39.99308210656964, None, None, None, None, None
HiDNA_00009_2048x1536_24bit_sRGB_005.png, 00009_2048x1536.png, HiDNA, -1, 0.9941021800041199, 0.9938952326774597, 40.22454654217394, 50.055481992354245, 53.17798408082032, 0.6175549030303955, 0.9992658495903015, 0.07675981521606445, 0.991996705532074, 88.011013, 39.32310504711707, None, None, None, None, None
No_rec_for_00009_2048x1536.png_RATE006, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
No_rec_for_00009_2048x1536.png_RATE007, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
No_rec_for_00010_2592x1946.png_RATE001, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
No_rec_for_00010_2592x1946.png_RATE002, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
No_rec_for_00010_2592x1946.png_RATE003, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
No_rec_for_00010_2592x1946.png_RATE004, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
No_rec_for_00010_2592x1946.png_RATE005, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
No_rec_for_00010_2592x1946.png_RATE006, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
No_rec_for_00010_2592x1946.png_RATE007, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
