name , value
HiDNA_00001_1192x832_24bit_sRGB_001.png , 1.688540591120289
HiDNA_00001_1192x832_24bit_sRGB_002.png , 1.3346186112545173
HiDNA_00001_1192x832_24bit_sRGB_003.png , 1.1053255678884875
HiDNA_00001_1192x832_24bit_sRGB_004.png , 1.0312137003097575
HiDNA_00001_1192x832_24bit_sRGB_005.png , 0.8158355382034074
HiDNA_00001_1192x832_24bit_sRGB_006.png , 0.7078439597315436
HiDNA_00001_1192x832_24bit_sRGB_007.png , 0.6763842281879194
HiDNA_00002_853x945_24bit_sRGB_001.png , 0.8384971808184001
HiDNA_00002_853x945_24bit_sRGB_002.png , 0.6609724780885391
HiDNA_00002_853x945_24bit_sRGB_003.png , 0.4134799679934498
HiDNA_00002_853x945_24bit_sRGB_004.png , 0.37812389512272276
HiDNA_00002_853x945_24bit_sRGB_005.png , 0.33979046874709246
HiDNA_00002_853x945_24bit_sRGB_006.png , 0.3089004261337204
HiDNA_00002_853x945_24bit_sRGB_007.png , 0.16487095033402185
HiDNA_00003_945x840_24bit_sRGB_001.png , 0.8080120937263794
HiDNA_00003_945x840_24bit_sRGB_002.png , 0.6247165532879818
HiDNA_00003_945x840_24bit_sRGB_003.png , 0.526832955404384
HiDNA_00003_945x840_24bit_sRGB_004.png , 0.3253968253968254
HiDNA_00003_945x840_24bit_sRGB_005.png , 0.19690098261526834
HiDNA_00003_945x840_24bit_sRGB_007.png , 0.16288737717309146
HiDNA_00004_2000x2496_24bit_sRGB_001.png , 0.6652644230769231
HiDNA_00004_2000x2496_24bit_sRGB_005.png , 0.3217548076923077
HiDNA_00005_560x888_24bit_sRGB_001.png , 1.3929777992277992
HiDNA_00005_560x888_24bit_sRGB_002.png , 1.0635859073359073
HiDNA_00005_560x888_24bit_sRGB_003.png , 0.9574083011583011
HiDNA_00005_560x888_24bit_sRGB_004.png , 0.6937741312741312
HiDNA_00005_560x888_24bit_sRGB_005.png , 0.4542712355212355
HiDNA_00005_560x888_24bit_sRGB_006.png , 0.33240830115830117
HiDNA_00005_560x888_24bit_sRGB_007.png , 0.24855212355212356
HiDNA_00006_2048x1536_24bit_sRGB_001.png , 1.4516830444335938
HiDNA_00006_2048x1536_24bit_sRGB_006.png , 0.30059814453125
HiDNA_00006_2048x1536_24bit_sRGB_007.png , 0.275421142578125
HiDNA_00007_1600x1200_24bit_sRGB_001.png , 0.88390625
HiDNA_00007_1600x1200_24bit_sRGB_002.png , 0.80140625
HiDNA_00007_1600x1200_24bit_sRGB_003.png , 0.61828125
HiDNA_00007_1600x1200_24bit_sRGB_004.png , 0.53734375
HiDNA_00007_1600x1200_24bit_sRGB_005.png , 0.4734375
HiDNA_00007_1600x1200_24bit_sRGB_006.png , 0.39453125
HiDNA_00007_1600x1200_24bit_sRGB_007.png , 0.31140625
HiDNA_00008_1430x1834_24bit_sRGB_001.png , 2.3504739535273886
HiDNA_00008_1430x1834_24bit_sRGB_002.png , 1.5137152923412465
HiDNA_00008_1430x1834_24bit_sRGB_003.png , 1.0583309819951041
HiDNA_00008_1430x1834_24bit_sRGB_004.png , 0.8160541748328007
HiDNA_00008_1430x1834_24bit_sRGB_005.png , 0.7436456673097894
HiDNA_00008_1430x1834_24bit_sRGB_007.png , 0.3641015473076542
HiDNA_00009_2048x1536_24bit_sRGB_001.png , 1.7695426940917969
HiDNA_00009_2048x1536_24bit_sRGB_002.png , 0.7426261901855469
HiDNA_00009_2048x1536_24bit_sRGB_004.png , 0.5515098571777344
HiDNA_00009_2048x1536_24bit_sRGB_005.png , 0.4803657531738281
HiDNA_00009_2048x1536_24bit_sRGB_006.png , 0.4542350769042969
HiDNA_00009_2048x1536_24bit_sRGB_007.png , 0.3945350646972656
