Reconstruct, Original, Codec, BPP, MS-SSIM (PyTorch), MS-SSIM (IQA), PSNR_Y, PSNR_U, PSNR_V, VIF, FSIM, NLPD, IW-SSIM, VMAF, PSNR_HVS, MAC/pxl, DecGPU, DecCPU, EncGPU, EncCPU
HiDNA_00001_1192x832_24bit_sRGB_001.png, 00001_1192x832.png, HiDNA, -1, 0.9987223744392395, 0.9986963272094727, 43.336377328013256, 44.3857048708827, 45.05304539736292, 0.8684102892875671, 0.9992546439170837, 0.04440357908606529, 0.9989233016967773, 96.24217, 41.47244456558306, None, None, None, None, None
HiDNA_00001_1192x832_24bit_sRGB_002.png, 00001_1192x832.png, HiDNA, -1, 0.9977520108222961, 0.997704803943634, 41.383824682588475, 43.58292791297629, 44.56499166007539, 0.822394609451294, 0.998551070690155, 0.056777019053697586, 0.9979943037033081, 95.215452, 39.255714117242924, None, None, None, None, None
HiDNA_00001_1192x832_24bit_sRGB_003.png, 00001_1192x832.png, HiDNA, -1, 0.9970338940620422, 0.9969678521156311, 40.203952076284146, 43.0481877147118, 44.111190057251704, 0.7850039005279541, 0.9978727102279663, 0.06520827114582062, 0.9972078204154968, 94.599224, 38.05586162559615, None, None, None, None, None
HiDNA_00001_1192x832_24bit_sRGB_004.png, 00001_1192x832.png, HiDNA, -1, 0.9968879818916321, 0.9968276023864746, 39.71135310957881, 42.86790580088728, 44.013647366024756, 0.7748806476593018, 0.997687041759491, 0.06746630370616913, 0.9970196485519409, 93.900114, 37.57777808506642, None, None, None, None, None
HiDNA_00001_1192x832_24bit_sRGB_005.png, 00001_1192x832.png, HiDNA, -1, 0.995799720287323, 0.9957054257392883, 38.02018306962931, 41.80601097457779, 43.42430656552225, 0.7259382605552673, 0.9967852234840393, 0.08014317601919174, 0.9955565929412842, 92.280466, 35.980550236706776, None, None, None, None, None
HiDNA_00001_1192x832_24bit_sRGB_006.png, 00001_1192x832.png, HiDNA, -1, 0.9950025081634521, 0.99489825963974, 36.91737910618869, 40.96491733800201, 42.835574164329586, 0.6961153745651245, 0.9961494207382202, 0.08873338252305984, 0.994575023651123, 91.353929, 34.9141868324416, None, None, None, None, None
HiDNA_00001_1192x832_24bit_sRGB_007.png, 00001_1192x832.png, HiDNA, -1, 0.9946354627609253, 0.9945153594017029, 36.48533214080453, 40.73739443621825, 42.71136996819425, 0.6823451519012451, 0.9954548478126526, 0.09271783381700516, 0.9940425157546997, 90.447651, 34.36737566218952, None, None, None, None, None
HiDNA_00002_853x945_24bit_sRGB_001.png, 00002_853x945.png, HiDNA, -1, 0.9970746040344238, 0.9968094229698181, 44.60664373968616, 50.98749519596484, 50.3340293289746, 0.8215555548667908, 0.9987311363220215, 0.053380999714136124, 0.9962575435638428, 93.09521, 42.13839135886859, None, None, None, None, None
HiDNA_00002_853x945_24bit_sRGB_002.png, 00002_853x945.png, HiDNA, -1, 0.9964852929115295, 0.9962673783302307, 43.57577924370048, 51.079552002632575, 50.05571729737628, 0.7853318452835083, 0.9986110329627991, 0.05727627873420715, 0.9956473112106323, 93.527691, 41.37234124330439, None, None, None, None, None
HiDNA_00002_853x945_24bit_sRGB_003.png, 00002_853x945.png, HiDNA, -1, 0.9941745400428772, 0.993992805480957, 40.333023171393705, 49.51892415884486, 48.36742853937617, 0.701270341873169, 0.9975125193595886, 0.07639539986848831, 0.9919654130935669, 90.376599, 38.692275047914585, None, None, None, None, None
HiDNA_00002_853x945_24bit_sRGB_004.png, 00002_853x945.png, HiDNA, -1, 0.993915855884552, 0.9937077164649963, 40.36044908591985, 49.60796891192932, 48.57938811032193, 0.6958829164505005, 0.997377872467041, 0.07721207290887833, 0.9914860129356384, 89.789619, 38.672105335760335, None, None, None, None, None
HiDNA_00002_853x945_24bit_sRGB_005.png, 00002_853x945.png, HiDNA, -1, 0.993080735206604, 0.9929090738296509, 40.09093190205707, 49.455537724815386, 48.33723533852767, 0.6783655285835266, 0.9968862533569336, 0.0814298614859581, 0.9900504946708679, 88.892302, 38.20969726946053, None, None, None, None, None
HiDNA_00002_853x945_24bit_sRGB_006.png, 00002_853x945.png, HiDNA, -1, 0.9921273589134216, 0.9918714761734009, 39.621546983383666, 49.34325870645131, 48.20467335451017, 0.6629106402397156, 0.9962716698646545, 0.087151437997818, 0.9885413646697998, 88.777328, 37.55219198209263, None, None, None, None, None
HiDNA_00002_853x945_24bit_sRGB_007.png, 00002_853x945.png, HiDNA, -1, 0.9844275712966919, 0.9841474890708923, 37.74768728794679, 48.41783078259918, 47.37012196939283, 0.5658407211303711, 0.9927717447280884, 0.11498547345399857, 0.9755558967590332, 84.778207, 34.70003786004698, None, None, None, None, None
HiDNA_00003_945x840_24bit_sRGB_001.png, 00003_945x840.png, HiDNA, -1, 0.9979139566421509, 0.9978238940238953, 45.83093573024455, 49.89168779824014, 50.91278715467354, 0.8331341743469238, 0.9990596175193787, 0.04379868879914284, 0.9974306225776672, 95.204391, 43.30505461528398, None, None, None, None, None
HiDNA_00003_945x840_24bit_sRGB_002.png, 00003_945x840.png, HiDNA, -1, 0.9972469210624695, 0.9971694946289062, 44.93880872765421, 48.89737667194061, 50.04302783580354, 0.7885122895240784, 0.998660683631897, 0.05067620798945427, 0.9962589144706726, 94.702146, 42.52724803847063, None, None, None, None, None
HiDNA_00003_945x840_24bit_sRGB_003.png, 00003_945x840.png, HiDNA, -1, 0.9967126846313477, 0.996586263179779, 43.69511418613172, 48.1493809432285, 49.66623191692736, 0.7603163719177246, 0.9981787204742432, 0.05647506192326546, 0.9949876070022583, 94.063644, 41.00259195131631, None, None, None, None, None
HiDNA_00003_945x840_24bit_sRGB_004.png, 00003_945x840.png, HiDNA, -1, 0.9948921799659729, 0.9947729110717773, 41.58051327300724, 46.46294151617046, 48.60544086800563, 0.6806527972221375, 0.9967948794364929, 0.07124131917953491, 0.990920901298523, 91.868598, 39.16966125636372, None, None, None, None, None
HiDNA_00003_945x840_24bit_sRGB_005.png, 00003_945x840.png, HiDNA, -1, 0.9922955632209778, 0.992131769657135, 37.77722080961739, 44.75949749852672, 46.97351193134576, 0.5951499938964844, 0.9949514865875244, 0.09248337894678116, 0.9842255711555481, 86.306404, 36.24466266481542, None, None, None, None, None
No_rec_for_00003_945x840.png_RATE006, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
HiDNA_00003_945x840_24bit_sRGB_007.png, 00003_945x840.png, HiDNA, -1, 0.9905204772949219, 0.9902755618095398, 37.15732781424856, 44.22914163139665, 46.60172258942619, 0.5683814883232117, 0.9932773113250732, 0.10152720659971237, 0.9797430634498596, 83.79008, 35.25082544830434, None, None, None, None, None
HiDNA_00004_2000x2496_24bit_sRGB_001.png, 00004_2000x2496.png, HiDNA, -1, 0.9920992255210876, 0.9918412566184998, 39.30073897721465, 44.48066829349584, 43.96824127786547, 0.6397996544837952, 0.999226987361908, 0.08976662904024124, 0.9889614582061768, 91.755717, 36.770264557361486, None, None, None, None, None
No_rec_for_00004_2000x2496.png_RATE002, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
No_rec_for_00004_2000x2496.png_RATE003, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
No_rec_for_00004_2000x2496.png_RATE004, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
HiDNA_00004_2000x2496_24bit_sRGB_005.png, 00004_2000x2496.png, HiDNA, -1, 0.983899712562561, 0.9833532571792603, 34.39791084843428, 41.244703524477444, 40.17298270678074, 0.47039613127708435, 0.9976837038993835, 0.13913440704345703, 0.9736327528953552, 83.747624, 32.589761959950614, None, None, None, None, None
No_rec_for_00004_2000x2496.png_RATE006, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
No_rec_for_00004_2000x2496.png_RATE007, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
HiDNA_00005_560x888_24bit_sRGB_001.png, 00005_560x888.png, HiDNA, -1, 0.9972701072692871, 0.9972227811813354, 42.99569875220471, 49.099184365161605, 49.491948455636404, 0.8262854814529419, 0.9978526830673218, 0.05908152833580971, 0.997007429599762, 95.345948, 41.06578728183728, None, None, None, None, None
HiDNA_00005_560x888_24bit_sRGB_002.png, 00005_560x888.png, HiDNA, -1, 0.9955313801765442, 0.9954895973205566, 41.00689263319607, 48.03789534919624, 48.42377793345557, 0.7565913796424866, 0.9964350461959839, 0.07451238483190536, 0.9949579834938049, 94.010654, 39.59994392116692, None, None, None, None, None
HiDNA_00005_560x888_24bit_sRGB_003.png, 00005_560x888.png, HiDNA, -1, 0.9945755004882812, 0.9945206642150879, 39.987346783713335, 47.565479535290464, 47.84110169762034, 0.726349949836731, 0.9953789114952087, 0.08276567608118057, 0.9936904907226562, 93.114649, 38.39125143002741, None, None, None, None, None
